"indicator","reportyear","FIPS","County_Name","County_FIPS","h20contam_d","h20contam_nr","h20contam_pct","h20contam_se_pct","h20contam_rse","h20contam_pctile","source","version","notes"
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900505,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900506,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900507,"Los Angeles",6037,NA,NA,500.4240007,NA,NA,46.90106506,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900508,"Los Angeles",6037,NA,NA,476.674318,NA,NA,51.21262672,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900602,"Los Angeles",6037,NA,NA,576.7398341,NA,NA,39.25317593,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900605,"Los Angeles",6037,NA,NA,576.3459295,NA,NA,39.30450404,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900606,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900607,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900608,"Los Angeles",6037,NA,NA,663.5506908,NA,NA,25.77954575,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900609,"Los Angeles",6037,NA,NA,597.0037133,NA,NA,35.85268831,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900701,"Los Angeles",6037,NA,NA,587.2835778,NA,NA,38.14962146,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900703,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900704,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900705,"Los Angeles",6037,NA,NA,712.1682387,NA,NA,16.68163737,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900803,"Los Angeles",6037,NA,NA,577.8442847,NA,NA,39.1505197,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900804,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900805,"Los Angeles",6037,NA,NA,593.1006778,NA,NA,36.63544206,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900806,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037900900,"Los Angeles",6037,NA,NA,1075.601985,NA,NA,0.667265495,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901004,"Los Angeles",6037,NA,NA,682.3405046,NA,NA,19.11972283,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901007,"Los Angeles",6037,NA,NA,728.1315183,NA,NA,15.55241884,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901008,"Los Angeles",6037,NA,NA,581.7511553,NA,NA,38.79122289,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901009,"Los Angeles",6037,NA,NA,352.3862128,NA,NA,63.12074939,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901010,"Los Angeles",6037,NA,NA,605.051731,NA,NA,35.42923136,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901011,"Los Angeles",6037,NA,NA,592.7629865,NA,NA,36.64827409,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901101,"Los Angeles",6037,NA,NA,583.0826918,NA,NA,38.70139869,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901102,"Los Angeles",6037,NA,NA,673.235114,NA,NA,20.69806236,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6037901205,"Los Angeles",6037,NA,NA,588.364139,NA,NA,38.02130117,"CES_3.0_2017","Wed13Dec17",""
